image_path;label;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
processed_data\train\Lentils\125.jpg;Lentils;9.719088;-4.0733666;29.99628;3.676522;4.5460663;-16.057703;-8.2206955;-0.4210412;0.11647272;-6.74822;-2.4568927;-0.7699842;-2.7424545;0.042576626;-1.8662548;4.850514;1.5063591;-0.50560373;0.19206163;2.4253154;-4.1285768;-5.1004004;-0.7283203;4.5828876;-7.061233;-4.0717926;2.338406;-0.976486;2.7873855;-3.0425673;-6.540825;-2.0789425;0.32803497;-0.41516787;4.80614;-6.1887054;-5.4783754;0.45971325;2.8557038;5.6499405;-3.4996712;-3.4231737;-0.38025075;-0.7746502;-0.91691387;-0.58215433;-9.126065;4.4971294;-0.07861665;4.5809164;-0.6646158;-4.9132614;2.2757194;-5.571843;-0.19199172;-0.08699106;0.7817557;7.847084;-0.11433231;7.1674023;0.5569822;1.5147134;-3.6349554;-2.1838386;-1.1801288;0.3624015;1.3685589;0.35558233;4.5441236;6.431859;-7.659401;-2.6407657;-2.742179;2.5248148;-1.6958505;5.283432;-1.6463292;-0.06649627;1.5253303;0.72986746;1.6710206;9.514081;-3.1689582;-3.114226;-5.023602;-0.33170986;3.4057748;3.0131826;4.775987;-0.14608917;-3.9381454;-2.9080405;-1.4443494;-2.686356;-6.8056674;3.4954627;-0.9614221;3.5814455;-2.0753548;-1.822963;0.581951;0.36656454;1.7826005;1.9354743;3.5579672;-0.16113533;1.242505;0.28528568;1.5007563;-0.770435;-2.4299765;0.955211;3.5630713;3.0113556;3.9478493;-0.9403203;-4.913111;3.473234;-2.5300946;0.62884337;1.5397395;-6.6468673;5.4559464;-3.7935092;0.5307896;-5.1534886;-2.6937408;3.2320876;-1.2996664;2.045287;-1.1687834;-0.7346634;-1.5873107;1.5153391;2.745865;-1.2291527;-1.5913829;1.7582946;-2.7457452;2.2693903;0.8220478;0.3318726;-0.8993372;-1.9843508;-2.0427315;-5.274221;1.1537585;-1.2139654;-5.025438;0.48312044;0.28174016;2.187372;1.8235567;-1.3557502;2.3126707;-2.8223257;2.6780443;7.089662;0.5551211;-2.6455927;1.1862494;-0.62557954;0.94705766;-1.9009554;3.511316;-0.6802318;2.2640383;-0.22825587;-0.54887986;-5.5345516;-1.8855236;-0.45818692;-0.93944156;4.743561;4.8369813;2.4451709;-0.56209517;1.2466612;1.1862465;-2.5811512;2.9348025;-1.518776;-0.95358574;4.6064186;1.4142088;0.7180931;-0.6185184;-1.5953922;-0.09109118;-1.2617997;2.5051014;1.8292142;1.4847121;-1.2249011;-1.4121591;1.4142691;0.9335161;-1.381817;0.45638448;-4.129906
processed_data\train\Lentils\11.jpg;Lentils;9.801523;-2.7410204;32.342487;-2.2786975;-4.2259927;-8.480969;-8.440408;-7.8753867;5.52915;2.3121462;4.9292355;-5.4025803;-2.1720576;-1.6946527;0.87163097;0.1522664;0.004987787;7.2873855;9.073544;-3.7457044;1.5313082;7.101263;4.8433104;0.9657473;-0.47321752;8.892327;0.4771068;0.7752531;-0.0073969117;-3.3327677;-4.483604;-0.23947313;-3.2030666;-1.6909615;-3.3801453;-0.0014691466;-3.0378695;0.5125386;-5.412839;1.7593299;-2.596827;5.3335404;-2.0033846;-0.88692206;-0.9309029;-2.023761;2.4622498;-1.0527372;0.5475701;-7.9116;-0.6105177;1.8085306;1.0873907;1.3077244;-0.9406956;4.4671273;-3.107175;-1.8943787;-0.48106152;-1.1721916;1.2036816;-0.8980303;-0.5216438;2.7276208;-0.64426285;4.1597776;4.9636045;-5.369996;-2.317455;-8.130375;-4.9118934;2.1255841;-2.088249;-3.6916246;-6.2929606;10.731313;-2.0205338;-1.034439;3.2462144;0.7403538;-4.7668724;1.135632;-0.1769432;-1.058396;-1.3648398;-1.6097927;-0.57892907;-3.1576016;-0.2980646;0.10934946;-1.065;-4.5889635;-1.8068393;0.0017606785;-0.6885541;-0.41228434;-4.8891673;-5.3859296;-3.964157;-2.2146657;-2.4660127;-1.2712606;-0.5073362;4.489154;-1.3367105;8.425239;-1.3168395;-1.8862287;2.1252882;1.8074;1.8530878;0.9217208;1.8308643;-4.574162;-7.044238;-2.0083375;2.0771906;6.8110757;-0.9413643;-0.9692699;-2.686749;-3.5305996;3.7202914;3.8778353;-2.2417169;4.945938;-3.75665;-5.040877;2.8841066;0.76138836;2.6793284;-0.984181;3.6117196;-1.5225451;0.7196822;4.8481607;-3.1014235;-0.57089484;4.00325;2.9085746;3.572129;-2.0025966;-0.7249243;2.204341;-4.122848;-2.251245;-0.06988362;-2.0192316;-0.9933056;-1.4106985;-0.742525;-2.838002;0.8882353;-1.5796896;1.2948197;-0.43697998;0.6861331;-0.22623895;0.08965592;-1.9230462;-2.8206491;-3.21933;-1.040454;-2.2188084;0.96417737;0.44837314;1.5338733;0.21526934;-4.853396;-1.3708348;-0.16597225;-0.28717056;-0.0999906;-2.6907177;-1.989447;2.0005567;-3.4669662;-0.01052007;1.94719;0.34397155;1.9312109;-0.8724216;0.6494547;2.2347107;-0.4043624;3.0930853;-1.4999582;0.15039855;-7.8204007;-1.5327747;-0.7252313;-1.8497136;-0.033457182;3.0147166;2.0148377;-0.20550397;3.996108;0.033415444;-1.0505528;-0.96365124
processed_data\train\Lentils\65.jpg;Lentils;17.900715;-1.0146053;32.014103;6.774015;5.2413554;3.170025;-7.584686;-4.9642057;4.9678;5.0581727;-3.2954764;-6.0926657;0.593665;4.525031;-1.5395682;2.5782425;-3.5941098;-2.7320852;-9.976655;2.2423687;1.9105446;-6.051273;-0.21356851;-2.420253;3.4704587;5.9689565;-1.5433002;11.018566;-3.2333796;-1.5832211;6.34331;-2.8217695;5.997001;-0.48624578;1.0954692;-1.175076;2.2950444;2.2166398;-3.550598;7.2788553;-2.9970121;0.39772063;7.5210886;3.2710888;3.690047;0.1593518;-2.6862493;2.8535829;-3.3093672;-7.341579;-2.612893;6.8856964;-6.927999;2.243917;5.051764;-2.9944012;5.507419;1.7952164;0.59506214;-3.0946307;-6.7390814;7.1880007;-1.4882159;-2.0620968;-6.1495132;1.8641988;-2.6265204;5.3036966;-5.3429213;3.0799813;-2.8134623;-3.695988;-2.1433887;3.165387;5.036912;0.30247232;-3.1169336;-2.3972864;-0.7803123;-4.029686;1.0899119;-1.7510209;6.2357426;-0.082681194;4.9013224;2.505114;0.71673787;5.5556693;5.1378794;1.6026908;1.4962375;4.5910063;0.9130359;4.4614344;-0.975956;-4.865898;-1.0367744;2.2301102;-1.2488436;3.8064115;6.706046;0.14985046;-1.5418646;1.3966913;-3.1840253;-0.011968407;4.504079;-3.0246863;1.6914752;-1.2197077;-0.029123066;-0.09868434;-2.990487;-3.0473948;0.88065434;-0.5382897;1.1796546;-3.1424696;-2.0386763;1.1819593;-1.7361839;3.7148669;-1.6836407;-0.86033046;0.67353487;1.3791994;0.43809128;-2.1988704;-7.10042;-1.3321732;-1.1880256;-0.9508727;-1.5090731;-0.46815154;-0.075009115;-2.0291514;2.437212;3.770297;1.4561125;-2.0549867;-0.9497473;1.4592813;1.9965353;-0.88463384;0.2294734;-1.1049829;-2.3004076;-1.8665783;-1.8199714;-1.5803827;-1.5029595;-3.1015415;2.352501;-4.158886;-0.9749062;-0.42064923;5.7982564;2.3082294;2.3406348;2.9651525;3.0889964;-0.6314887;-0.18106301;0.9756085;2.0837057;-4.6428924;-0.2670509;6.9683375;2.8202136;0.8008496;-6.1717877;-0.42746118;0.20416275;-0.26386526;-2.4343443;1.1862918;-4.942976;0.1285559;0.57410777;1.521246;-0.21128803;4.098878;0.35357693;1.7353356;3.205227;1.6299156;-2.4830344;1.9574751;-2.4432206;0.98164594;-1.56843;-4.729042;-0.31104097;0.89134336;-0.015606901;1.4727085;1.0858281;2.28462;0.76665866;-3.2806633
processed_data\train\Lentils\147.jpg;Lentils;24.773586;5.2204957;23.727581;5.4434414;-4.7696037;3.5392375;-10.382226;-11.012852;4.579859;7.546836;-7.144014;1.1402954;0.60318214;-5.2297254;-6.03799;0.96575904;0.56098473;-5.432678;2.4808218;4.8716946;-0.44295496;-1.5599408;3.7530537;0.88347757;-0.8487986;3.0657003;6.0455356;6.1102204;0.6583141;-7.050014;-1.9382511;-5.3066235;-0.9427191;-3.8419614;7.820993;-4.8487782;7.196704;3.4987597;-3.1253977;-1.6772013;4.708435;-1.704119;-1.1549491;-0.6526525;0.7255893;1.3003291;-1.9169334;-2.423432;0.17563471;-2.6963873;-4.838556;0.30345243;-2.5487494;-4.3938627;1.3637985;1.0192686;7.0734434;3.7669387;-2.381199;-2.5513134;-3.2719276;0.21849751;2.241581;-1.3899533;4.8381987;1.5983627;-1.8210584;6.4867187;-3.8497086;3.0729637;1.1448567;4.878498;7.2972426;-9.447883;-0.9831815;0.47474346;0.12393794;-4.4010916;0.25017893;-3.8671744;-1.9444598;-1.8901726;-4.9623656;1.6401497;-1.2371091;4.8213196;3.6635041;-0.7436993;-1.2831961;-1.0945705;-6.5571437;2.1053922;4.9165792;-2.1777847;-2.743624;2.6658335;4.0639844;-6.229135;0.5897023;-0.042720713;4.3352256;-0.2910369;-0.5603222;0.702756;1.7253959;0.6545581;9.012967;-1.9005167;-3.1576624;-0.8561253;4.465456;-2.155281;-0.2764632;-2.7465158;-2.384242;6.100149;-2.4084918;-5.3919835;-2.3975985;-3.9249058;-2.0430856;-0.35833693;-3.9415014;-5.654038;-1.0382787;0.44472;-2.4567082;5.7399077;-2.4536514;5.434861;-1.3325808;-1.53844;-3.8569798;0.5194361;-3.6298838;-0.18432306;1.9270222;-2.1872926;0.7743719;-1.690168;-3.4714608;-1.0511162;2.1460376;1.2543796;1.3491895;5.424559;2.3309958;-1.4414822;-0.5077001;-2.235385;-0.66441274;-3.7377841;-3.3054159;3.3155372;2.9808166;-1.4102349;1.4720117;1.9274855;-1.3756081;-2.6719806;-0.35456142;1.390195;-0.48915637;-1.396017;2.872132;0.15378928;3.1854906;-2.137481;-1.25528;8.372768;0.5693012;2.5561666;-2.2795887;0.39124468;0.8090238;-0.65981996;1.9796678;1.4907495;1.2239306;1.2001742;-1.8286891;0.6947152;3.4053984;1.3383615;3.635039;-0.40487477;2.0053473;0.57068974;0.532721;2.6324654;2.360148;1.530478;4.447618;4.1461716;5.025019;0.91679686;1.5931642;-2.0821357;-0.4098244;-3.9232287
processed_data\train\Lentils\117.jpg;Lentils;11.0754175;8.577574;27.54245;-12.698172;2.6041894;-2.0848386;-8.732736;-0.9368122;2.4062934;11.696767;2.3185334;-1.1509523;-6.3316493;-5.2827945;6.8271656;3.2841458;-7.0150785;-2.142298;0.8992535;-2.821608;11.280314;-1.1319894;9.242134;6.627627;7.119784;-0.7312098;5.1561127;-6.214324;1.9471982;2.2085433;-3.910677;7.6666203;-0.11820756;0.2042014;6.2311788;7.8377495;5.3312936;1.3741885;7.4180183;-1.8037997;4.3548865;5.6635585;2.2211528;-0.869378;-3.6820989;1.0074111;7.6914783;4.9122853;-0.1262659;-2.2044058;2.6653242;-3.4468923;-1.409637;4.515779;-3.2858682;5.929574;4.8798265;-3.0497844;1.3301122;-2.763956;-5.3101344;1.09147;-4.7498126;-3.169553;-3.362691;1.9834934;8.071742;2.2157528;0.8065898;1.2098699;2.9323173;-0.8757106;1.2259687;-0.97083706;2.600134;0.6589593;0.75897455;5.8679166;-1.6195962;-6.745978;-1.6004363;-2.6205928;5.861269;-0.9600735;-0.42739394;-1.3241429;1.3732686;2.8624654;-1.4615847;-0.5237753;0.51360196;-1.9035673;1.1865172;4.7634025;1.3719333;7.501458;0.0049584704;-4.0517416;-2.2734056;-1.5894213;3.0273137;6.7187157;-10.59031;-7.643345;1.5831861;-0.13962705;0.16470355;-1.5374095;-2.5238278;-1.4909261;2.2763534;-1.2654012;2.2218437;5.44724;6.4351;7.1612363;-1.156573;-1.2553644;3.1859474;1.5425812;4.754653;-0.72478706;3.6841445;-0.29584843;1.4454969;3.196461;-3.627818;1.9909039;1.3996353;-8.900407;2.303169;-0.057337437;2.5963228;-0.16814977;1.9832741;-3.3272212;-4.391731;-0.95358384;-5.607235;1.4463452;-3.345481;-3.6530292;0.3624533;-2.0544364;-0.68829244;-1.1798477;4.08643;1.2462071;2.222061;0.12673123;1.9824113;4.742222;-2.6505227;-3.4207067;1.0094393;-1.7048123;-6.0606723;3.5689275;2.3826163;1.2015414;1.3999833;1.4695736;-0.016903827;0.30666235;5.386994;3.26437;-1.7968944;-0.9449053;-0.20462981;-0.30436873;1.7604283;2.2058625;-1.1502085;-3.6316943;3.4957004;-0.87829804;-3.4876206;-4.8572345;-0.10106894;1.64352;-2.3668706;0.29220083;-0.15400438;3.2422838;-1.1923385;1.3330747;-3.755944;-5.3340535;-0.21260107;0.35897285;-0.6771255;1.2207432;-1.3694934;0.6405268;1.1736296;2.5144985;1.2610127;-2.2498076;0.12161006;-0.45894748
processed_data\train\Lentils\109.jpg;Lentils;17.587835;0.92769974;29.050335;-0.21227054;-9.638799;-3.9989948;9.132902;-5.7927966;-4.055965;-1.6157819;-2.7354233;8.947202;1.7579522;-3.349014;2.4078357;0.27510557;1.4859116;-0.5668178;-0.8460843;-2.8938239;-9.265459;-3.6901414;-0.016413596;1.9045479;2.1037455;2.4292922;0.29525745;-4.098503;-3.601366;-5.117391;5.4211254;-2.3907728;-6.361924;0.75132394;-3.5200055;1.6861552;-4.1309156;4.1302257;-3.6232257;4.773375;-4.8015294;-4.4927335;3.6302168;-2.8546135;1.8878722;5.456522;1.3308824;4.8225756;-1.5567573;0.8598698;7.3096676;0.6031075;3.898324;-2.7315114;3.9829555;-2.4647274;0.1642484;0.4861762;3.7968462;2.6827073;-2.2285461;0.23025876;-2.0785782;3.103907;0.56942564;-1.2137922;-5.0441027;-4.0321937;0.90339696;1.6247054;-2.0999;-5.443583;0.6952594;2.1160464;-2.6591003;-2.2915628;3.9943728;-3.283094;1.6826383;5.053181;-6.3489575;-0.39156732;-4.298636;1.7518198;1.518853;3.5629482;0.030213503;-0.88846046;-7.190267;-3.4494011;7.501487;-1.7492716;0.32098177;-3.3560975;-0.39555073;-4.1902995;-4.567207;1.9284203;3.1011102;-5.014405;-0.28730142;3.3036551;-5.4796314;3.8717358;-1.7113552;-0.402625;-1.1609343;-4.151288;-1.1376209;-0.3814582;-6.1173186;0.23624884;1.6049275;2.1625097;-0.842883;-0.24093764;-2.256769;-1.2040708;2.0717695;0.22342637;-2.2517362;-1.7570348;3.056677;-2.7287834;-2.9423432;0.36090797;4.5539346;-2.3889995;2.381709;-1.4379027;-2.0770597;0.6186802;-0.17745656;0.8448467;-0.96854657;0.73861563;1.7403643;-2.750031;1.3712999;2.4696183;1.2955449;-0.80593777;-0.3708594;-1.4185218;2.6925502;2.8825283;0.4064859;4.531428;-2.1831102;1.1833053;0.2713493;4.8574395;2.0818672;-0.13623713;0.1621878;1.7983509;-0.2562047;-2.1848795;-2.527603;-2.4736927;-0.84488463;4.835132;-3.3584166;4.0823493;-1.1846579;-0.77240676;-5.6195774;-4.317388;0.71375394;1.3211689;0.0033817296;-1.0731188;0.4367149;-2.315479;0.4383618;2.2029817;1.2122853;-1.9939815;-2.2078075;2.268483;-3.218429;3.9680676;-1.6187688;-0.042455636;-2.593318;-0.23197182;-4.828915;-0.20130335;1.7139487;0.89890146;-2.1617146;0.9599673;4.9649463;-2.58381;-4.033088;0.18088424;0.53640443;-2.3404365;2.2064626;1.1111705
processed_data\train\Lentils\59.jpg;Lentils;6.8133507;1.0583858;26.403019;-4.366095;-3.717804;-2.5183032;-0.5517258;-8.879431;-4.384607;-4.9532127;1.4378469;-2.532818;5.4321127;-3.856867;-3.969774;7.4390993;7.2713776;0.90269506;-1.196089;-1.0862118;2.1644871;3.3559732;-9.10685;-3.7570996;-3.333473;7.602672;5.287387;5.358396;-0.27064815;2.1070015;4.163877;2.309693;-2.4804194;0.08296386;-1.0620612;4.435957;-0.17068039;-12.9052515;-1.1772534;12.162881;-11.979507;-3.3694491;-7.717873;-0.5738763;-0.31121475;6.054454;6.247097;3.0664234;-1.2332007;1.5098196;6.0107493;-5.717253;-4.27949;6.2965546;5.919795;-3.792074;-3.1560574;-6.0298104;-9.863216;6.0165186;-0.21976526;0.44790182;-2.6573615;-2.1272671;-2.2707882;1.3788519;0.010875628;-1.6478308;0.47750273;2.160751;4.090638;-2.0388908;-1.0610595;1.7049593;-3.853167;-0.7350268;1.5802861;-1.5445617;3.56205;-6.5890846;-0.79688376;7.1631546;6.7716174;-4.878406;-0.80447596;-2.7801952;-0.35148966;-3.6068666;4.6580806;2.1127977;0.8323793;1.3515549;-2.211449;-2.6084661;1.923035;-1.887817;-1.9021608;0.55013484;-8.845685;-0.50582236;3.2825444;3.2656949;-1.9180353;4.2720904;-1.8233429;-5.312517;0.30256954;2.065344;-1.2658917;-3.7566855;-2.282104;-2.1927466;-0.87215734;7.3279586;-8.536697;-4.0617366;-3.58408;-0.24402918;1.3400424;0.49330485;-0.54166764;3.1656327;2.3484411;1.4725305;-0.78126603;0.4778359;-2.1860466;6.329989;1.2509805;-1.5798035;-5.699154;6.4151125;2.656427;-4.5296535;-2.726979;-0.8386889;0.43049005;-2.6017652;5.266465;-1.3380562;-3.704686;1.197645;-0.3785268;0.5824297;3.014067;3.1557434;1.6114786;0.9793912;0.23946632;-3.34328;4.8292785;-0.4168983;-2.318119;1.6131966;1.0139794;-3.0583608;-1.6103085;-2.359416;-1.8595096;2.7530057;1.7467784;-0.12311319;-0.084594615;1.1968029;1.100921;-0.044784896;0.8257204;0.99759924;0.87796116;2.6844199;1.535241;0.22050916;-1.7243931;-0.47591656;1.487031;-4.4599423;-1.4262527;-0.85879475;1.0787954;-2.0866904;-1.1371685;-2.7197294;-3.0634363;1.6900767;4.6372676;-0.76193666;5.357371;-0.4370794;0.9259374;1.4101001;0.6859747;-4.0516825;-0.55446076;-2.9563866;-0.78039944;0.6194446;0.23972371;0.6911456;1.3472716;-5.9473057
processed_data\train\Lentils\127.jpg;Lentils;1.1486974;4.59657;34.03088;-3.0225387;15.806499;1.4573457;1.1335449;0.27490774;8.35524;0.33113518;0.5312815;2.9515908;-9.557112;4.6617193;1.6829883;4.0784397;-0.7426;2.6178362;-3.3012347;3.3250299;8.079374;2.9635386;-12.743215;-3.5581117;-5.5443506;-4.623493;4.089133;1.1778784;-0.9975426;-0.15859346;-6.22212;3.569409;-5.2104225;-7.6324244;-7.603874;-3.7928064;4.48034;4.5834126;2.0966046;-5.4365196;3.896232;-0.08224835;-7.1392474;4.8563867;-7.8790236;-9.325386;-1.3325434;-1.6262635;5.089606;1.2846285;3.798791;1.5201095;0.07201673;0.25381777;-5.9994426;1.676061;-0.86470985;-0.531591;-2.7409317;1.4107827;2.9503474;-4.8319535;-0.34663182;-3.5614147;-7.5913734;-1.8603684;2.5493174;6.0903854;-3.3532913;-3.4997227;0.42724878;2.63327;1.4776676;4.4680405;-4.6915097;1.7030867;-2.797799;1.6644094;-0.44564304;2.462904;4.751768;2.9391873;1.5057441;-2.478875;5.286817;-0.25077242;-2.642427;-9.949321;-2.3247662;0.38572383;-6.651397;-0.38595068;-5.4536657;2.5199316;-5.9043474;-5.1336555;3.307459;6.3177214;-4.6924906;-1.1877916;5.292071;1.4652758;-0.56142986;-1.4648515;-3.4551225;2.4986916;-0.6165382;-3.8475883;-2.3660722;4.1875744;1.973874;-5.360443;3.6128194;-4.0511036;-1.5087982;0.49294505;1.235607;-1.7199694;-4.1897254;4.3157306;0.7780771;-3.8549922;3.4105527;2.5484505;-6.411699;1.9998424;2.763592;2.3284922;-2.4333315;4.5234213;-1.7379128;-1.746671;-0.57026225;-2.8451922;2.119079;-0.38883665;1.9828956;0.21899253;-0.067601874;-2.237516;-3.450736;1.6463077;2.8173819;5.481965;-0.83606946;-1.8523588;5.0657477;0.10690144;-1.2262554;-3.2916532;0.4923655;1.3094139;0.838563;-0.38871455;1.0222422;5.357026;-0.16345304;2.0794332;0.93296;1.6086979;1.3604347;1.3149858;-2.0807729;0.18709266;-0.07246076;-3.4768865;0.1573105;4.726197;0.31811908;-2.7521448;2.9879344;-0.6667991;3.086248;0.5058905;-0.5378782;0.37406135;0.7676887;-5.4291368;0.61951286;-0.4751449;-0.28953323;-2.7466273;-0.5916551;-1.2318467;0.3127269;2.7922213;-0.6072061;-3.2362874;-2.2996626;1.4017311;3.4201107;1.7222102;-2.5883937;-0.9314523;0.08448338;2.7396104;1.0636016;-1.6870968;0.3988096;3.0686917
processed_data\train\Lentils\41.jpg;Lentils;-1.574631;5.3626947;24.433346;20.32108;-13.175425;8.426593;11.381818;-3.9808757;13.632695;0.52702403;4.9439344;0.106436856;4.18722;3.1152575;2.6855314;9.98304;5.934411;-10.766595;4.218579;4.9288354;-1.0816343;-9.084966;-1.7904421;-3.1753411;-0.078948684;-3.58765;0.30986553;7.8059683;-1.4226432;-4.8237777;-1.8517191;6.6554594;-0.29849616;-1.4527806;1.4048558;5.08379;-6.0077167;2.3076952;0.8186623;1.3321923;3.32854;-3.2778857;-0.61631787;2.4102821;1.3830781;2.0899155;8.061287;2.596472;-3.5087743;-0.7759599;-0.13496697;-5.2401896;-7.8507524;2.7659914;3.1600537;3.0810268;0.5995138;-3.4917207;-5.318778;7.278643;-5.262208;-1.3559515;6.915926;0.41239446;-5.2229557;-0.7847921;-5.0995474;7.344257;4.005496;-1.2283368;3.3742743;5.770959;4.4668374;-0.67372197;-4.2024555;1.8648658;-3.7802136;2.2114503;-3.4500697;-0.5989977;-0.7441985;1.3243965;-2.6100662;-2.6116347;-6.0968366;-1.0550165;-3.7507308;1.8760749;5.509083;-4.118699;2.6145597;0.23635192;-0.4430015;-4.0539103;4.8471007;1.3673228;6.2006497;-0.32743135;2.0067098;0.7116459;-2.5519638;-3.1997488;4.443447;-1.2262499;-1.6434817;4.514252;2.8504968;-0.5105644;1.033414;0.9231399;0.10410883;-0.37092167;0.19268744;1.4446898;1.4841439;-1.7244456;1.8481523;-1.7191432;0.116236426;2.8173273;2.1929948;0.4784543;-1.734322;-1.5843198;-3.2720845;-1.7206106;-3.3584552;-2.2158337;4.4979296;-0.37131727;-0.36311907;-0.47359085;5.1705866;-7.1496143;-2.4803345;0.8859766;-4.211039;-1.2302226;-5.5089903;-0.9217462;2.1241815;-0.94448686;-0.6075447;1.6799945;2.9477186;-3.6020489;2.648094;-1.260374;6.128243;-0.35189348;-0.7268206;3.9621775;-0.31235865;0.38995492;-0.9392861;0.47351918;2.6641235;-3.6994798;-0.95988995;-4.92912;4.6690154;0.09057932;2.467803;6.213091;-1.0597943;-2.7998853;6.0688357;4.102799;-3.2109413;2.6466053;1.810823;-4.003095;1.6015148;2.0231588;-2.560145;3.8222482;-3.0318205;2.3374906;-0.21424167;-1.348971;3.0585606;-1.7528389;-0.10783485;3.9098704;-3.4196115;-0.42167857;-0.26281437;-4.477757;1.8077267;-3.03927;-5.7683396;-1.1467742;-3.0760403;-0.8354998;1.1245658;0.89136064;2.0704768;-0.24377069;3.4887922;4.605286
processed_data\train\Lentils\49.jpg;Lentils;6.1998835;3.6130116;25.710922;15.341357;2.789344;3.4070077;6.82282;-1.2245458;-3.8941848;-3.807374;1.5416936;-7.5734577;4.6209784;-1.9241582;7.063155;11.006638;2.4765675;2.3275294;3.8823404;-5.3193297;0.23090337;3.094648;2.1367316;0.043056928;1.428568;-8.062448;1.1266923;-3.468117;9.421168;6.250096;-1.4045558;-3.405598;-0.11765599;-4.4366693;-0.08120447;6.481827;-7.3548827;-3.8457353;1.2201215;4.481446;5.801076;4.2938957;-2.3001711;-3.3298392;-2.4696286;4.044138;-6.507334;0.63923955;-7.198475;2.1773837;-4.2240553;5.1116233;3.599777;6.6569347;-0.6447383;0.22655073;4.423583;-3.280322;3.8443694;-1.940564;-3.9405491;-0.6276861;-1.1520642;1.0179965;2.5728076;-3.011216;-2.705344;-2.9853468;0.70750815;2.4731958;-0.4976407;0.7024427;2.9597247;-0.5486187;-1.050341;0.95601803;-1.4588587;1.90012;6.0479994;-3.5625668;1.6732358;-3.170183;-1.061052;-0.53403765;-8.391448;3.1605983;-0.8622364;-5.090369;7.0272193;3.0328717;1.7598735;-1.2294106;0.66195726;-0.919344;-3.4965227;1.5507509;-0.64454967;1.1350497;-0.4540922;-3.3690765;-5.8811975;-1.063188;-1.7674942;1.5241874;0.19269083;2.1606302;-3.1549177;-1.5841306;0.7615826;0.23764433;0.3672086;-1.6610624;-3.5320463;2.3978598;-1.8022757;-0.42354202;-2.0918164;0.44502303;3.4912593;-0.102559485;0.24161193;2.219508;1.2027828;2.0651214;1.4637271;3.1647387;-5.9970365;-1.2345011;0.98772764;-1.7359365;2.7702441;4.6858163;2.8939874;2.8946555;0.34764507;-0.23321424;-2.664836;-0.7020703;4.809339;-3.3739424;-6.5805707;-2.6366239;5.54413;-1.729203;4.0990157;3.3892603;1.4705522;-1.3977112;-0.49010968;0.2387933;0.14868543;2.9705677;2.5392916;-1.6885757;-2.2123234;-3.3533654;4.901707;2.1498678;0.67815745;-0.38594684;1.8406208;-0.9212897;2.2954488;-3.8606436;0.52693194;-0.74248123;-2.317477;-1.4051147;-2.0874188;-6.0269194;-0.44242024;-3.6682515;-2.4765043;0.45686764;-0.47140542;1.2848648;-1.9728938;3.384579;-0.19610026;-5.563696;-0.3944056;5.7371607;-2.900201;-7.320163;1.0434612;-2.236002;-0.027332803;-0.50731075;-1.0017389;0.006559694;-1.5419685;1.9791325;-0.87092596;-0.44519606;-0.15943204;3.695294;0.27194574;0.19644575;-1.5229117;-1.2849952
